timestamp,hostel_id,floor_no,wing,room_no,room_capacity,students_present,students_outside,students_on_leave,day_of_week,is_weekend,is_holiday,hour_of_day,room_status,temperature,expected_energy_kwh,actual_energy_kwh,energy_difference,anomaly
2026-07-08 10:00,C,2,A,210,4,0,3,1,Wednesday,0,0,10,Empty,39.6,0.28,0.29,0.01,0
2026-08-10 19:00,D,1,B,109,4,3,0,1,Monday,0,0,19,Occupied,28.7,1.02,1.06,0.04,0
2026-07-23 13:00,A,4,A,424,4,0,3,1,Thursday,0,0,13,Empty,31.3,0.16,0.56,0.4,1
2026-07-31 03:00,B,4,B,413,4,3,0,1,Friday,0,0,3,Occupied,26.0,0.98,0.96,-0.02,0
2026-08-05 05:00,A,3,A,307,4,3,1,0,Wednesday,0,0,5,Occupied,37.4,1.15,1.21,0.06,0
2026-07-16 02:00,A,2,A,216,4,4,0,0,Thursday,0,0,2,Occupied,24.7,1.26,1.3,0.04,0
2026-07-25 08:00,B,1,A,113,4,4,0,0,Saturday,1,0,8,Occupied,31.5,1.36,1.43,0.07,0
2026-07-10 11:00,C,3,A,301,4,0,3,1,Friday,0,0,11,Empty,33.2,0.19,0.67,0.48,1
2026-07-26 21:00,D,2,A,205,4,3,1,0,Sunday,1,0,21,Occupied,32.1,1.07,1.06,-0.01,0
2026-08-16 07:00,C,2,A,207,4,2,2,0,Sunday,1,0,7,Occupied,31.5,0.76,0.82,0.06,0
2026-08-27 14:00,B,4,B,406,4,2,1,1,Thursday,0,0,14,Occupied,33.2,0.79,0.72,-0.07,0
2026-07-17 21:00,A,1,B,109,4,3,1,0,Friday,0,0,21,Occupied,27.2,1.0,1.01,0.01,0
2026-08-10 16:00,A,3,A,307,4,2,2,0,Monday,0,0,16,Occupied,34.4,0.81,0.77,-0.04,0
2026-07-23 21:00,A,4,A,410,4,3,0,1,Thursday,0,0,21,Occupied,31.7,1.07,1.02,-0.05,0
2026-07-12 00:00,D,2,A,208,4,2,1,1,Sunday,1,0,0,Occupied,31.9,0.77,0.72,-0.05,0
2026-07-11 21:00,D,2,A,224,4,4,0,0,Saturday,1,0,21,Occupied,26.1,1.28,1.38,0.1,0
2026-08-08 01:00,C,1,B,113,4,3,1,0,Saturday,1,0,1,Occupied,37.3,1.15,1.09,-0.06,0
2026-07-11 20:00,A,1,B,104,4,3,1,0,Saturday,1,0,20,Occupied,30.4,1.05,1.02,-0.03,0
2026-08-11 14:00,A,2,B,224,4,2,2,0,Tuesday,0,0,14,Occupied,28.1,0.71,0.65,-0.06,0
2026-07-26 03:00,B,1,B,121,4,3,0,1,Sunday,1,0,3,Occupied,36.9,1.14,1.14,0.0,0
2026-07-29 01:00,A,3,B,301,4,4,0,0,Wednesday,0,0,1,Occupied,38.7,1.47,1.56,0.09,0
2026-07-09 00:00,C,1,B,116,4,2,1,1,Thursday,0,0,0,Occupied,25.1,0.67,0.64,-0.03,0
2026-07-06 05:00,A,4,B,415,4,3,1,0,Monday,0,0,5,Occupied,31.9,1.07,1.06,-0.01,0
2026-07-28 16:00,A,1,B,103,4,2,2,0,Tuesday,0,0,16,Occupied,24.6,0.66,0.65,-0.01,0
2026-07-14 11:00,C,3,B,321,4,2,1,1,Tuesday,0,0,11,Occupied,39.3,0.88,0.91,0.03,0
2026-07-07 01:00,D,3,A,314,4,3,0,1,Tuesday,0,0,1,Occupied,30.6,1.05,1.06,0.01,0
2026-08-28 21:00,B,4,B,401,4,3,1,0,Friday,0,0,21,Occupied,28.9,1.02,1.04,0.02,0
2026-07-17 17:00,A,1,B,104,4,3,1,0,Friday,0,0,17,Occupied,24.3,0.95,1.01,0.06,0
2026-08-29 18:00,D,1,A,108,4,0,0,4,Saturday,1,1,18,Empty,38.1,0.26,0.28,0.02,0
2026-08-25 18:00,C,3,B,321,4,3,0,1,Tuesday,0,0,18,Occupied,27.0,0.99,1.02,0.03,0
2026-07-12 13:00,B,3,A,311,4,4,0,0,Sunday,1,0,13,Occupied,34.6,1.41,1.45,0.04,0
2026-07-01 22:00,C,4,B,402,4,3,1,0,Wednesday,0,0,22,Occupied,29.2,1.03,1.03,0.0,0
2026-07-31 20:00,B,1,B,114,4,2,1,1,Friday,0,0,20,Occupied,32.2,0.77,0.73,-0.04,0
2026-07-25 08:00,D,2,B,223,4,4,0,0,Saturday,1,0,8,Occupied,30.9,1.35,1.39,0.04,0
2026-08-03 10:00,C,4,A,423,4,2,2,0,Monday,0,0,10,Occupied,38.6,0.87,0.9,0.03,0
2026-07-26 19:00,C,1,B,119,4,3,1,0,Sunday,1,0,19,Occupied,40.0,1.19,1.22,0.03,0
2026-08-18 01:00,B,1,A,107,4,3,0,1,Tuesday,0,0,1,Occupied,37.6,1.15,1.2,0.05,0
2026-08-21 02:00,A,3,B,317,4,2,1,1,Friday,0,0,2,Occupied,31.0,0.76,0.71,-0.05,0
2026-08-08 05:00,B,4,B,421,4,4,0,0,Saturday,1,0,5,Occupied,34.8,1.41,1.42,0.01,0
2026-08-19 01:00,B,2,A,205,4,3,1,0,Wednesday,0,0,1,Occupied,38.9,1.17,1.11,-0.06,0
2026-08-24 11:00,D,2,A,202,4,2,1,1,Monday,0,0,11,Occupied,38.7,0.87,0.87,0.0,0
2026-08-13 03:00,A,4,A,422,4,3,0,1,Thursday,0,0,3,Occupied,25.4,0.97,0.98,0.01,0
2026-08-18 06:00,A,2,B,204,4,3,0,1,Tuesday,0,0,6,Occupied,25.2,0.97,0.91,-0.06,0
2026-07-06 23:00,A,3,A,324,4,4,0,0,Monday,0,0,23,Occupied,35.9,1.43,1.43,0.0,0
2026-07-31 23:00,A,4,A,420,4,3,1,0,Friday,0,0,23,Occupied,35.4,1.12,1.11,-0.01,0
2026-07-31 17:00,A,2,A,215,4,3,0,1,Friday,0,0,17,Occupied,24.2,0.95,0.91,-0.04,0
2026-07-26 05:00,D,1,A,104,4,3,1,0,Sunday,1,0,5,Occupied,27.7,1.01,1.11,0.1,0
2026-08-28 01:00,B,4,A,411,4,2,1,1,Friday,0,0,1,Occupied,34.4,0.81,0.75,-0.06,0
2026-07-29 03:00,A,1,A,115,4,3,1,0,Wednesday,0,0,3,Occupied,29.7,1.04,1.1,0.06,0
2026-08-09 20:00,B,3,A,317,4,4,0,0,Sunday,1,0,20,Occupied,27.5,1.3,1.25,-0.05,0
2026-08-20 18:00,A,4,B,415,4,3,1,0,Thursday,0,0,18,Occupied,38.7,1.17,1.13,-0.04,0
2026-07-12 11:00,D,4,B,401,4,3,1,0,Sunday,1,0,11,Occupied,35.2,1.12,1.18,0.06,0
2026-07-15 11:00,B,3,A,309,4,2,2,0,Wednesday,0,0,11,Occupied,29.9,0.74,0.69,-0.05,0
2026-08-10 03:00,A,3,A,318,4,3,1,0,Monday,0,0,3,Occupied,35.0,1.11,1.06,-0.05,0
2026-08-17 20:00,A,3,A,311,4,2,1,1,Monday,0,0,20,Occupied,27.6,0.7,0.75,0.05,0
2026-07-12 08:00,B,2,B,201,4,3,0,1,Sunday,1,0,8,Occupied,27.1,1.0,0.98,-0.02,0
2026-08-27 00:00,B,3,A,317,4,2,1,1,Thursday,0,0,0,Occupied,34.8,0.81,0.81,0.0,0
2026-08-17 14:00,D,3,B,306,4,1,2,1,Monday,0,0,14,Occupied,35.5,0.52,0.52,0.0,0
2026-08-09 09:00,A,2,B,211,4,3,1,0,Sunday,1,0,9,Occupied,25.9,0.98,0.9,-0.08,0
2026-07-11 22:00,D,3,A,302,4,3,0,1,Saturday,1,0,22,Occupied,30.7,1.05,1.09,0.04,0
2026-07-07 11:00,C,1,A,114,4,0,4,0,Tuesday,0,0,11,Empty,33.2,0.19,0.89,0.7,1
2026-08-10 01:00,B,3,B,319,4,3,1,0,Monday,0,0,1,Occupied,25.4,0.97,1.01,0.04,0
2026-08-30 04:00,C,2,B,214,4,3,0,1,Sunday,1,0,4,Occupied,36.8,1.14,1.21,0.07,0
2026-07-25 09:00,C,4,A,402,4,2,1,1,Saturday,1,0,9,Occupied,31.2,0.76,0.85,0.09,0
2026-07-07 23:00,D,4,B,422,4,3,0,1,Tuesday,0,0,23,Occupied,29.1,1.03,0.96,-0.07,0
2026-08-18 08:00,D,4,A,405,4,2,2,0,Tuesday,0,0,8,Occupied,26.7,0.69,0.72,0.03,0
2026-07-24 05:00,A,1,A,116,4,2,1,1,Friday,0,0,5,Occupied,26.8,0.69,0.78,0.09,0
2026-07-12 11:00,B,4,A,415,4,3,0,1,Sunday,1,0,11,Occupied,29.6,1.03,1.08,0.05,0
2026-07-20 10:00,C,1,B,102,4,0,3,1,Monday,0,0,10,Empty,36.1,0.23,0.15,-0.08,0
2026-07-24 13:00,B,4,B,412,4,0,4,0,Friday,0,0,13,Empty,28.8,0.12,0.21,0.09,0
2026-08-19 16:00,C,2,A,225,4,0,4,0,Wednesday,0,0,16,Empty,35.1,0.22,0.25,0.03,0
2026-08-08 14:00,A,2,B,218,4,4,0,0,Saturday,1,0,14,Occupied,32.6,1.38,1.36,-0.02,0
2026-07-19 14:00,A,4,B,418,4,3,1,0,Sunday,1,0,14,Occupied,39.2,1.18,1.25,0.07,0
2026-08-19 09:00,C,2,B,220,4,2,1,1,Wednesday,0,0,9,Occupied,35.4,0.82,0.83,0.01,0
2026-07-05 20:00,B,1,B,111,4,3,1,0,Sunday,1,0,20,Occupied,35.2,1.12,1.05,-0.07,0
2026-07-13 05:00,A,3,B,311,4,3,0,1,Monday,0,0,5,Occupied,34.5,1.11,1.04,-0.07,0
2026-07-13 11:00,B,4,A,425,4,0,3,1,Monday,0,0,11,Empty,28.1,0.11,0.19,0.08,0
2026-08-26 09:00,D,1,B,105,4,0,4,0,Wednesday,0,0,9,Empty,28.1,0.11,0.11,0.0,0
2026-07-29 13:00,D,3,A,312,4,1,3,0,Wednesday,0,0,13,Occupied,34.1,0.5,0.46,-0.04,0
2026-07-28 15:00,B,2,A,207,4,0,4,0,Tuesday,0,0,15,Empty,26.4,0.09,0.03,-0.06,0
2026-07-18 23:00,C,1,B,114,4,3,1,0,Saturday,1,0,23,Occupied,24.0,0.95,0.96,0.01,0
2026-07-08 18:00,D,4,B,415,4,3,1,0,Wednesday,0,0,18,Occupied,28.6,1.02,1.06,0.04,0
2026-08-29 15:00,D,3,A,312,4,1,0,3,Saturday,1,1,15,Occupied,31.0,0.45,0.46,0.01,0
2026-08-06 22:00,B,2,B,201,4,3,1,0,Thursday,0,0,22,Occupied,38.1,1.16,1.23,0.07,0
2026-07-19 17:00,B,1,A,110,4,3,1,0,Sunday,1,0,17,Occupied,37.4,1.15,1.18,0.03,0
2026-07-10 21:00,A,2,A,217,4,3,0,1,Friday,0,0,21,Occupied,32.4,1.08,1.13,0.05,0
2026-07-30 13:00,D,1,A,112,4,2,2,0,Thursday,0,0,13,Occupied,32.1,0.77,0.77,0.0,0
2026-08-17 18:00,D,3,B,308,4,3,1,0,Monday,0,0,18,Occupied,26.4,0.99,1.08,0.09,0
2026-08-14 23:00,C,4,B,424,4,3,0,1,Friday,0,0,23,Occupied,38.1,1.16,1.24,0.08,0
2026-08-29 15:00,A,3,A,325,4,0,1,3,Saturday,1,1,15,Empty,26.4,0.09,0.11,0.02,0
2026-07-20 23:00,B,1,A,123,4,4,0,0,Monday,0,0,23,Occupied,36.6,1.44,1.47,0.03,0
2026-08-21 03:00,C,2,A,205,4,4,0,0,Friday,0,0,3,Occupied,39.9,1.49,1.53,0.04,0
2026-08-07 14:00,C,3,A,313,4,1,3,0,Friday,0,0,14,Occupied,36.4,0.54,0.46,-0.08,0
2026-07-28 10:00,B,1,A,117,4,0,4,0,Tuesday,0,0,10,Empty,39.5,0.28,0.24,-0.04,0
2026-07-06 14:00,B,3,B,304,4,2,2,0,Monday,0,0,14,Occupied,38.7,0.87,0.86,-0.01,0
2026-07-08 10:00,C,4,B,401,4,1,3,0,Wednesday,0,0,10,Occupied,34.6,0.51,0.55,0.04,0
2026-07-27 16:00,C,3,A,302,4,0,4,0,Monday,0,0,16,Empty,32.8,0.18,0.25,0.07,0
2026-07-03 12:00,B,4,B,401,4,1,3,0,Friday,0,0,12,Occupied,25.7,0.38,0.39,0.01,0
2026-08-20 00:00,A,3,A,304,4,4,0,0,Thursday,0,0,0,Occupied,27.2,1.3,1.26,-0.04,0
2026-07-16 01:00,A,2,B,225,4,3,0,1,Thursday,0,0,1,Occupied,24.8,0.96,0.92,-0.04,0
2026-08-25 03:00,A,3,A,310,4,3,0,1,Tuesday,0,0,3,Occupied,27.6,1.0,1.01,0.01,0
2026-07-11 17:00,B,4,A,405,4,3,1,0,Saturday,1,0,17,Occupied,35.0,1.11,1.17,0.06,0
2026-07-16 21:00,A,4,A,412,4,3,0,1,Thursday,0,0,21,Occupied,26.7,0.99,0.99,0.0,0
2026-08-09 16:00,B,2,A,212,4,3,0,1,Sunday,1,0,16,Occupied,27.1,1.0,1.01,0.01,0
2026-07-13 13:00,A,2,A,203,4,1,2,1,Monday,0,0,13,Occupied,34.8,0.51,0.51,0.0,0
2026-08-18 09:00,A,3,A,305,4,2,2,0,Tuesday,0,0,9,Occupied,35.5,0.82,0.83,0.01,0
2026-08-05 09:00,C,3,A,304,4,1,2,1,Wednesday,0,0,9,Occupied,34.2,0.5,0.52,0.02,0
2026-08-23 07:00,D,3,B,320,4,2,1,1,Sunday,1,0,7,Occupied,25.7,0.68,0.61,-0.07,0
2026-07-19 16:00,C,1,A,115,4,3,0,1,Sunday,1,0,16,Occupied,36.2,1.13,1.13,0.0,0
2026-07-15 01:00,A,2,B,221,4,3,1,0,Wednesday,0,0,1,Occupied,33.7,1.1,1.15,0.05,0
2026-07-18 16:00,D,3,B,310,4,4,0,0,Saturday,1,0,16,Occupied,31.3,1.36,1.4,0.04,0
2026-07-19 14:00,D,2,A,225,4,3,1,0,Sunday,1,0,14,Occupied,26.6,0.99,1.01,0.02,0
2026-08-04 17:00,D,3,B,301,4,3,1,0,Tuesday,0,0,17,Occupied,36.6,1.14,1.11,-0.03,0
2026-07-02 03:00,A,4,B,420,4,3,1,0,Thursday,0,0,3,Occupied,39.3,1.18,1.23,0.05,0
2026-08-24 00:00,D,4,A,405,4,4,0,0,Monday,0,0,0,Occupied,25.8,1.28,1.29,0.01,0
2026-07-18 11:00,B,1,B,106,4,2,2,0,Saturday,1,0,11,Occupied,32.1,0.77,0.83,0.06,0
2026-07-13 04:00,B,4,B,404,4,3,0,1,Monday,0,0,4,Occupied,32.3,1.07,1.13,0.06,0
2026-08-26 13:00,A,3,B,312,4,2,1,1,Wednesday,0,0,13,Occupied,24.3,0.65,0.71,0.06,0
2026-08-21 17:00,A,1,B,115,4,3,0,1,Friday,0,0,17,Occupied,32.3,1.07,1.15,0.08,0
2026-07-18 19:00,A,3,A,307,4,2,2,0,Saturday,1,0,19,Occupied,27.5,0.7,0.64,-0.06,0
2026-07-28 10:00,B,1,B,118,4,0,3,1,Tuesday,0,0,10,Empty,26.5,0.09,0.14,0.05,0
2026-08-20 14:00,A,4,B,417,4,2,1,1,Thursday,0,0,14,Occupied,39.9,0.89,0.83,-0.06,0
2026-08-17 02:00,A,1,B,112,4,3,1,0,Monday,0,0,2,Occupied,26.9,0.99,0.96,-0.03,0
2026-07-14 11:00,A,1,A,118,4,2,1,1,Tuesday,0,0,11,Occupied,32.5,0.78,0.73,-0.05,0
2026-08-14 16:00,A,1,B,112,4,2,1,1,Friday,0,0,16,Occupied,28.7,0.72,0.68,-0.04,0
2026-08-25 21:00,C,4,B,410,4,3,0,1,Tuesday,0,0,21,Occupied,26.7,0.99,1.03,0.04,0
2026-08-26 14:00,B,4,A,406,4,2,1,1,Wednesday,0,0,14,Occupied,29.7,0.74,0.75,0.01,0
2026-08-12 09:00,A,2,B,225,4,2,1,1,Wednesday,0,0,9,Occupied,39.1,0.88,0.87,-0.01,0
2026-07-12 10:00,A,2,A,214,4,2,1,1,Sunday,1,0,10,Occupied,37.1,0.85,0.78,-0.07,0
2026-07-04 19:00,D,1,A,121,4,4,0,0,Saturday,1,0,19,Occupied,27.0,1.29,1.31,0.02,0
2026-08-28 07:00,B,2,A,223,4,3,1,0,Friday,0,0,7,Occupied,27.7,1.01,0.98,-0.03,0
2026-08-28 19:00,C,3,A,309,4,3,0,1,Friday,0,0,19,Occupied,34.0,1.1,1.16,0.06,0
2026-08-29 13:00,D,3,A,310,4,2,0,2,Saturday,1,1,13,Occupied,26.6,0.69,0.78,0.09,0
2026-07-22 16:00,B,1,B,106,4,2,1,1,Wednesday,0,0,16,Occupied,24.2,0.65,0.57,-0.08,0
2026-07-31 05:00,A,3,A,318,4,2,1,1,Friday,0,0,5,Occupied,32.9,0.78,0.82,0.04,0
2026-08-14 16:00,D,1,B,103,4,1,3,0,Friday,0,0,16,Occupied,30.3,0.44,0.45,0.01,0
2026-07-15 22:00,B,3,B,324,4,2,1,1,Wednesday,0,0,22,Occupied,25.6,0.67,0.74,0.07,0
2026-07-29 02:00,C,3,A,304,4,4,0,0,Wednesday,0,0,2,Occupied,26.2,1.28,1.32,0.04,0
2026-08-16 15:00,B,1,B,102,4,3,0,1,Sunday,1,0,15,Occupied,24.8,0.96,0.96,0.0,0
2026-07-14 04:00,B,3,A,316,4,3,1,0,Tuesday,0,0,4,Occupied,31.2,1.06,0.99,-0.07,0
2026-07-02 00:00,A,1,A,104,4,3,1,0,Thursday,0,0,0,Occupied,36.7,1.14,1.08,-0.06,0
2026-08-18 16:00,D,4,B,420,4,2,1,1,Tuesday,0,0,16,Occupied,26.8,0.69,0.68,-0.01,0
2026-08-27 02:00,B,2,B,223,4,3,0,1,Thursday,0,0,2,Occupied,34.1,1.1,1.06,-0.04,0
2026-08-23 14:00,A,3,B,302,4,2,2,0,Sunday,1,0,14,Occupied,38.0,0.86,0.81,-0.05,0
2026-07-21 18:00,B,1,A,104,4,2,1,1,Tuesday,0,0,18,Occupied,32.2,0.77,0.81,0.04,0
2026-08-06 19:00,D,4,B,414,4,4,0,0,Thursday,0,0,19,Occupied,32.9,1.38,1.32,-0.06,0
2026-08-23 22:00,A,3,A,305,4,4,0,0,Sunday,1,0,22,Occupied,27.6,1.3,1.26,-0.04,0
2026-07-26 17:00,A,4,B,423,4,2,1,1,Sunday,1,0,17,Occupied,27.8,0.71,0.7,-0.01,0
2026-08-25 18:00,C,4,B,419,4,2,1,1,Tuesday,0,0,18,Occupied,29.5,0.73,0.68,-0.05,0
2026-08-29 14:00,A,1,B,118,4,0,1,3,Saturday,1,1,14,Empty,39.3,0.28,0.97,0.69,1
2026-07-13 22:00,B,4,B,416,4,2,1,1,Monday,0,0,22,Occupied,28.8,0.72,0.69,-0.03,0
2026-07-19 13:00,B,1,B,104,4,2,2,0,Sunday,1,0,13,Occupied,32.9,0.78,0.86,0.08,0
2026-08-03 11:00,A,4,A,418,4,0,4,0,Monday,0,0,11,Empty,35.6,0.22,0.26,0.04,0
2026-08-22 06:00,A,3,B,321,4,2,1,1,Saturday,1,0,6,Occupied,28.7,0.72,0.72,0.0,0
2026-07-28 11:00,A,3,A,311,4,0,3,1,Tuesday,0,0,11,Empty,36.2,0.23,0.93,0.7,1
2026-08-18 02:00,D,4,B,416,4,3,1,0,Tuesday,0,0,2,Occupied,34.5,1.11,1.21,0.1,0
2026-07-04 16:00,A,4,A,423,4,3,0,1,Saturday,1,0,16,Occupied,35.2,1.12,1.05,-0.07,0
2026-07-03 08:00,C,1,B,105,4,0,4,0,Friday,0,0,8,Empty,35.0,0.21,0.78,0.57,1
2026-07-21 05:00,C,2,B,206,4,3,0,1,Tuesday,0,0,5,Occupied,26.9,0.99,0.92,-0.07,0
2026-07-19 04:00,B,1,A,110,4,3,1,0,Sunday,1,0,4,Occupied,31.0,1.05,1.12,0.07,0
2026-08-21 21:00,C,3,B,320,4,2,1,1,Friday,0,0,21,Occupied,32.8,0.78,0.84,0.06,0
2026-08-17 11:00,C,4,B,415,4,0,3,1,Monday,0,0,11,Empty,26.8,0.09,0.12,0.03,0
2026-07-02 01:00,B,3,A,307,4,3,1,0,Thursday,0,0,1,Occupied,30.8,1.05,1.09,0.04,0
2026-08-17 22:00,A,1,A,103,4,2,1,1,Monday,0,0,22,Occupied,28.5,0.72,0.75,0.03,0
2026-08-02 10:00,C,4,A,420,4,3,0,1,Sunday,1,0,10,Occupied,38.8,1.17,1.17,0.0,0
2026-08-30 11:00,C,1,A,105,4,2,1,1,Sunday,1,0,11,Occupied,33.6,0.79,0.77,-0.02,0
2026-08-10 15:00,A,4,A,422,4,1,3,0,Monday,0,0,15,Occupied,29.9,0.44,0.51,0.07,0
2026-07-04 14:00,C,2,B,207,4,3,0,1,Saturday,1,0,14,Occupied,28.9,1.02,1.11,0.09,0
2026-08-16 08:00,D,1,B,116,4,3,1,0,Sunday,1,0,8,Occupied,34.4,1.11,1.04,-0.07,0
2026-07-21 04:00,A,3,A,303,4,2,1,1,Tuesday,0,0,4,Occupied,36.3,0.83,0.88,0.05,0
2026-07-20 07:00,C,4,B,406,4,2,1,1,Monday,0,0,7,Occupied,27.5,0.7,0.74,0.04,0
2026-08-16 20:00,A,3,B,319,4,3,1,0,Sunday,1,0,20,Occupied,25.1,0.97,0.9,-0.07,0
2026-07-29 07:00,C,2,A,208,4,3,0,1,Wednesday,0,0,7,Occupied,39.3,1.18,1.11,-0.07,0
2026-08-03 15:00,A,1,B,118,4,0,4,0,Monday,0,0,15,Empty,28.3,0.11,0.17,0.06,0
2026-07-13 06:00,D,3,A,322,4,3,1,0,Monday,0,0,6,Occupied,28.1,1.01,0.94,-0.07,0
2026-08-11 06:00,A,4,B,407,4,3,1,0,Tuesday,0,0,6,Occupied,29.1,1.03,1.0,-0.03,0
2026-08-08 03:00,A,4,B,416,4,3,1,0,Saturday,1,0,3,Occupied,34.5,1.11,1.13,0.02,0
2026-08-01 07:00,D,1,A,117,4,2,2,0,Saturday,1,0,7,Occupied,26.0,0.68,0.71,0.03,0
2026-07-18 20:00,B,1,B,111,4,2,1,1,Saturday,1,0,20,Occupied,30.8,0.75,0.68,-0.07,0
2026-07-26 19:00,D,4,B,410,4,2,1,1,Sunday,1,0,19,Occupied,39.6,0.88,0.9,0.02,0
2026-07-10 10:00,B,4,A,417,4,2,1,1,Friday,0,0,10,Occupied,39.8,0.89,0.91,0.02,0
2026-07-09 18:00,C,3,A,313,4,4,0,0,Thursday,0,0,18,Occupied,24.5,1.26,1.27,0.01,0
2026-07-12 14:00,D,2,B,219,4,2,1,1,Sunday,1,0,14,Occupied,24.6,0.66,0.63,-0.03,0
2026-08-28 12:00,B,3,B,320,4,2,2,0,Friday,0,0,12,Occupied,35.2,0.82,0.82,0.0,0
2026-08-27 00:00,A,4,A,410,4,3,0,1,Thursday,0,0,0,Occupied,38.2,1.16,1.11,-0.05,0
2026-08-17 19:00,C,4,A,408,4,3,1,0,Monday,0,0,19,Occupied,38.8,1.17,1.13,-0.04,0
2026-07-21 05:00,A,4,A,412,4,3,0,1,Tuesday,0,0,5,Occupied,34.6,1.11,1.16,0.05,0
2026-07-11 06:00,C,2,A,204,4,3,0,1,Saturday,1,0,6,Occupied,36.7,1.14,1.06,-0.08,0
2026-07-21 10:00,A,4,B,417,4,0,3,1,Tuesday,0,0,10,Empty,39.0,0.27,0.76,0.49,1
2026-08-02 08:00,D,2,B,211,4,3,0,1,Sunday,1,0,8,Occupied,36.8,1.14,1.15,0.01,0
2026-07-12 01:00,C,4,A,408,4,3,1,0,Sunday,1,0,1,Occupied,29.6,1.03,0.99,-0.04,0
2026-07-06 03:00,C,2,A,207,4,2,1,1,Monday,0,0,3,Occupied,30.3,0.74,0.83,0.09,0
2026-07-18 17:00,C,1,A,122,4,2,1,1,Saturday,1,0,17,Occupied,39.6,0.88,0.89,0.01,0
2026-08-12 06:00,D,3,A,317,4,2,1,1,Wednesday,0,0,6,Occupied,37.8,0.86,0.84,-0.02,0
2026-07-13 06:00,A,3,B,313,4,2,1,1,Monday,0,0,6,Occupied,24.6,0.66,0.64,-0.02,0
2026-07-05 14:00,C,3,B,304,4,2,1,1,Sunday,1,0,14,Occupied,37.9,0.86,0.85,-0.01,0
2026-07-16 13:00,C,1,A,116,4,2,2,0,Thursday,0,0,13,Occupied,28.0,0.71,0.75,0.04,0
2026-07-01 04:00,A,3,A,312,4,4,0,0,Wednesday,0,0,4,Occupied,39.0,1.48,1.53,0.05,0
2026-08-10 15:00,A,2,B,205,4,2,2,0,Monday,0,0,15,Occupied,39.5,0.88,0.9,0.02,0
2026-08-06 01:00,D,3,B,304,4,3,0,1,Thursday,0,0,1,Occupied,30.6,1.05,1.01,-0.04,0
2026-08-06 03:00,D,1,A,103,4,3,0,1,Thursday,0,0,3,Occupied,28.9,1.02,1.11,0.09,0
2026-08-21 05:00,B,2,A,215,4,4,0,0,Friday,0,0,5,Occupied,24.3,1.25,1.24,-0.01,0
2026-08-18 09:00,B,1,A,110,4,0,3,1,Tuesday,0,0,9,Empty,36.1,0.23,0.25,0.02,0
2026-08-11 15:00,A,2,B,205,4,0,4,0,Tuesday,0,0,15,Empty,30.5,0.15,0.81,0.66,1
2026-07-15 15:00,C,1,B,114,4,2,1,1,Wednesday,0,0,15,Occupied,38.5,0.87,0.83,-0.04,0
2026-07-18 04:00,D,1,A,114,4,3,0,1,Saturday,1,0,4,Occupied,25.0,0.96,0.95,-0.01,0
2026-08-05 10:00,A,3,A,317,4,2,2,0,Wednesday,0,0,10,Occupied,25.3,0.67,0.59,-0.08,0
2026-08-24 16:00,B,2,B,217,4,2,1,1,Monday,0,0,16,Occupied,32.5,0.78,0.72,-0.06,0
2026-07-08 12:00,B,3,A,321,4,2,1,1,Wednesday,0,0,12,Occupied,35.1,0.82,0.85,0.03,0
2026-08-08 15:00,B,4,A,407,4,3,0,1,Saturday,1,0,15,Occupied,39.8,1.19,1.16,-0.03,0
2026-08-20 20:00,C,2,A,211,4,4,0,0,Thursday,0,0,20,Occupied,30.0,1.34,1.37,0.03,0
2026-08-20 14:00,D,1,B,114,4,2,2,0,Thursday,0,0,14,Occupied,26.3,0.68,0.77,0.09,0
2026-07-13 19:00,C,2,A,203,4,4,0,0,Monday,0,0,19,Occupied,34.6,1.41,1.51,0.1,0
2026-07-11 10:00,B,1,A,108,4,3,1,0,Saturday,1,0,10,Occupied,36.2,1.13,1.2,0.07,0
2026-08-04 00:00,D,2,A,224,4,3,1,0,Tuesday,0,0,0,Occupied,34.9,1.11,1.18,0.07,0
2026-08-16 16:00,C,2,A,225,4,3,0,1,Sunday,1,0,16,Occupied,38.6,1.17,1.17,0.0,0
2026-08-11 21:00,B,2,A,201,4,3,1,0,Tuesday,0,0,21,Occupied,29.6,1.03,1.11,0.08,0
2026-08-21 20:00,A,3,A,317,4,3,1,0,Friday,0,0,20,Occupied,32.5,1.08,1.15,0.07,0
2026-08-06 03:00,B,4,A,415,4,3,1,0,Thursday,0,0,3,Occupied,39.1,1.18,1.19,0.01,0
2026-08-11 21:00,B,3,A,307,4,4,0,0,Tuesday,0,0,21,Occupied,31.2,1.36,1.41,0.05,0
2026-08-26 13:00,D,3,B,316,4,2,1,1,Wednesday,0,0,13,Occupied,30.4,0.75,0.78,0.03,0
2026-08-08 15:00,A,4,A,407,4,2,2,0,Saturday,1,0,15,Occupied,37.4,0.85,0.9,0.05,0
2026-07-18 22:00,A,4,A,416,4,2,2,0,Saturday,1,0,22,Occupied,37.1,0.85,0.89,0.04,0
2026-07-01 18:00,A,3,A,325,4,4,0,0,Wednesday,0,0,18,Occupied,38.2,1.46,1.43,-0.03,0
2026-08-23 21:00,D,4,B,410,4,3,0,1,Sunday,1,0,21,Occupied,38.3,1.16,1.14,-0.02,0
2026-07-30 04:00,C,4,B,405,4,3,1,0,Thursday,0,0,4,Occupied,27.4,1.0,1.02,0.02,0
